filename,ipc2014-agl-jasper:default,ipc2014-agl-mpc:default,ipc2014-agl-probe:default,ipc2018-agl-freelunch-madagascar:default,ipc2018-agl-mercury2014:agl,ipc2018-agl-merwin:agl,ipc2018-agl-olcff:default,ipc2018-agl-saarplan:default,ipc2018-lapkt-bfws:bfws-pref-agl,ipc2018-lapkt-bfws:dual-bfws-agl,ipc2018-lapkt-bfws:poly-bfws,ipc2018-lapkt-dfs-plus:default
philosophers-adl:0-p39-phil40.pddl,8.08263,-,-,-,-,-,-,63.8489,-,-,-,-
philosophers-adl:0-p40-phil41.pddl,8.03368,-,-,-,-,-,-,71.1541,-,-,-,-
philosophers-adl:0-p41-phil42.pddl,14.8815,-,-,-,-,-,-,81.7235,-,-,-,-
philosophers-adl:0-p42-phil43.pddl,13.5619,-,-,-,-,-,-,91.6534,-,-,-,-
philosophers-adl:0-p43-phil44.pddl,14.3794,-,-,-,-,-,-,100.874,-,-,-,-
philosophers-adl:0-p44-phil45.pddl,12.5388,-,-,-,-,-,-,114.573,-,-,-,-
philosophers-adl:0-p45-phil46.pddl,19.761,-,-,-,-,-,-,130.997,-,-,-,-
philosophers-adl:0-p46-phil47.pddl,16.8627,-,-,-,-,-,-,139.995,-,-,-,-
philosophers-adl:0-p47-phil48.pddl,23.2115,-,-,-,-,-,-,159.914,-,-,-,-
philosophers-adl:0-p48-phil49.pddl,14.7539,-,-,-,-,-,-,184.402,-,-,-,-
pipesworld-notankage-strips:0-p16.pddl,0.993146,66.3177,0.802083,-,0.872099,1.27055,1.05006,1.19417,0.529754,0.501881,0.519969,0.481911
pipesworld-notankage-strips:0-p19.pddl,1.35319,0.677742,0.468364,9.08425,1.10546,1.11761,2.1093,2.38866,0.660955,0.665711,0.643718,0.623357
pipesworld-notankage-strips:0-p20.pddl,2.08242,3.90237,0.470603,39.4396,1.13567,1.36263,2.08419,2.349,0.631771,0.678813,0.684071,2.06654
pipesworld-notankage-strips:0-p21.pddl,1.14384,0.803451,0.654555,46.5914,1.01348,1.69845,1.34845,1.37085,0.582094,0.551522,0.616481,3.14992
pipesworld-notankage-strips:0-p22.pddl,1.23935,0.503891,0.468894,8.38969,1.06588,1.272,1.82503,1.91166,0.619091,0.580181,0.659037,0.650289
pipesworld-notankage-strips:0-p23.pddl,1.27089,0.644082,0.586801,6.24285,-,1.34903,1.77106,1.9217,0.794596,0.601002,0.661003,4.67305
pipesworld-notankage-strips:0-p24.pddl,1.25129,112.417,0.675092,35.3838,1.22149,1.2969,2.44816,2.59993,0.845966,0.731486,0.72624,10.3344
pipesworld-notankage-strips:0-p25.pddl,1.44771,132.577,0.809125,37.8485,3.08641,1.69719,2.4766,2.61033,0.821159,0.794612,0.683097,14.7039
pipesworld-notankage-strips:0-p26.pddl,1.36803,0.931537,0.533445,6.63715,1.13741,1.19391,2.2155,2.4601,0.691559,0.661244,0.645321,0.669098
pipesworld-notankage-strips:0-p27.pddl,1.55943,13.2591,0.609009,69.1634,2.55464,5.3156,2.23102,2.48424,0.720809,0.638684,0.712022,5.74056
pipesworld-notankage-strips:0-p28.pddl,2.23978,30.1334,0.75588,-,1.29157,6.68483,2.43281,2.6448,1.0959,0.728139,0.722097,3.93196
pipesworld-notankage-strips:0-p30.pddl,1.8212,11.0385,0.797321,26.3691,2.8466,3.19676,4.83264,5.24521,1.08977,0.939362,0.866834,21.0954
pipesworld-notankage-strips:1-p07.pddl,1.65536,15.1092,0.757408,9.17089,1.55659,3.03014,3.1126,3.35578,0.840479,0.796444,0.713885,3.85976
pipesworld-notankage-strips:1-p08.pddl,1.88419,7.90334,0.796677,23.2262,4.55574,14.0214,3.16878,3.62124,0.814415,0.742059,0.80601,3.49596
pipesworld-notankage-strips:1-p09.pddl,2.42169,13.9738,0.863401,8.45235,1.88408,1.69024,4.68579,5.13418,1.04687,0.877852,0.891702,7.79668
pipesworld-notankage-strips:1-p10.pddl,1.84256,-,0.994719,258.202,1.58975,1.70215,4.17003,4.17785,1.01784,0.922792,0.952369,2.59415
pipesworld-notankage-strips:1-p16.pddl,2.49509,95.124,0.895381,-,2.56821,1.95438,4.72166,5.0049,1.04015,0.906391,0.88567,34.9811
pipesworld-notankage-strips:1-p17.pddl,2.7156,-,0.696704,-,2.09597,3.00747,5.74769,5.95727,1.10558,0.986271,1.05174,1.47965
pipesworld-notankage-strips:1-p18.pddl,8.27457,-,0.697922,-,2.37143,2.66966,6.37775,6.5312,1.09299,1.03198,1.14367,22.8977
pipesworld-notankage-strips:1-p19.pddl,2.33044,19.8875,0.831994,-,2.48127,2.42898,10.7428,11.4471,1.40055,1.37814,1.50165,-
pipesworld-notankage-strips:1-p20.pddl,10.6903,13.172,0.876823,-,2.62108,2.51556,8.90498,9.49869,1.33091,1.31634,1.373,10.8146
pipesworld-notankage-strips:1-p22.pddl,-,-,-,-,-,-,-,-,27.4601,1.8514,1.80561,62.8228
pipesworld-notankage-strips:1-p23.pddl,-,-,-,-,-,-,-,-,106.029,35.9191,18.7304,89.6833
pipesworld-notankage-strips:1-p24.pddl,-,-,-,-,-,-,-,-,7.45675,5.74988,5.56049,155.9
pipesworld-notankage-strips:1-p25.pddl,40.8002,-,3.14178,-,-,11.4226,26.7675,21.3589,11.7322,48.3415,7.77219,290.406
pipesworld-notankage-strips:1-p26.pddl,-,-,-,-,-,-,-,74.5816,3.12134,3.5691,3.49844,-
pipesworld-notankage-strips:1-p27.pddl,-,-,-,-,-,-,-,-,9.60795,7.72204,7.70102,-
pipesworld-notankage-strips:1-p28.pddl,-,-,-,-,-,-,-,-,6.4099,11.4332,12.0569,-
pipesworld-notankage-strips:1-p29.pddl,4.71078,-,4.98245,33.4599,5.25009,5.42483,46.2505,29.9615,3.37898,2.88701,2.93437,76.6821
pipesworld-notankage-strips:1-p30.pddl,4.79681,-,5.22163,-,5.4094,6.15489,47.9968,26.9407,4.84365,3.38677,3.45303,130.447
pipesworld-tankage-strips:0-p13.pddl,1.59783,0.861361,0.904204,14.6163,1.78793,1.76056,1.99221,2.1825,1.19194,1.33999,1.37032,2.49535
pipesworld-tankage-strips:0-p14.pddl,1.7748,-,0.754513,-,1.4271,1.70287,1.65788,1.74021,4.08836,1.05871,1.18356,6.92677
pipesworld-tankage-strips:0-p16.pddl,3.13061,-,3.73042,-,3.00062,4.14708,3.08649,3.20828,21.8942,23.772,26.1344,37.4299
pipesworld-tankage-strips:0-p17.pddl,3.29493,-,29.8818,-,17.6688,5.36496,48.5735,37.0581,4.82445,3.97416,21.8547,73.8892
pipesworld-tankage-strips:0-p18.pddl,2.82979,-,1.89545,224.19,2.51885,2.81951,3.43151,3.38686,2.31346,3.24904,3.3526,1.98178
pipesworld-tankage-strips:0-p19.pddl,3.05512,-,1.3101,134.553,3.06565,2.90493,4.35548,4.38888,2.47694,2.63723,2.66391,2.4034
pipesworld-tankage-strips:0-p20.pddl,1.66573,0.81653,0.555597,30.3564,1.5874,1.52821,1.9263,2.08153,1.26985,1.22305,1.18463,0.977224
pipesworld-tankage-strips:0-p21.pddl,91.0934,-,63.2179,235.742,-,-,2.51498,2.52452,9.55093,3.68367,6.7387,2.39591
pipesworld-tankage-strips:0-p22.pddl,9.46536,-,2.04235,37.9319,3.82788,13.7041,4.19734,4.88193,20.6606,23.4567,37.3021,82.7293
pipesworld-tankage-strips:0-p23.pddl,6.77347,-,2.28624,217.673,-,7.33275,4.07496,4.46483,76.7968,25.673,43.3214,2.95502
pipesworld-tankage-strips:0-p24.pddl,6.97851,-,6.04145,-,6.27054,6.4112,8.09311,8.69998,12.1716,20.9806,12.2426,9.75016
pipesworld-tankage-strips:0-p25.pddl,7.53722,-,46.8482,-,18.0979,90.0886,9.89075,10.2087,105.286,95.8998,-,31.4681
pipesworld-tankage-strips:0-p26.pddl,5.59065,4.23885,3.16681,9.82608,5.707,5.35889,9.43104,10.2728,8.01661,6.52501,6.74651,10.297
pipesworld-tankage-strips:0-p29.pddl,143.226,-,89.0064,-,-,-,74.2458,62.1439,-,-,-,-
pipesworld-tankage-strips:1-p10.pddl,5.00422,-,5.05522,-,4.94512,4.9281,7.09354,8.10101,7.78263,6.90317,7.31817,5.72669
pipesworld-tankage-strips:1-p17.pddl,5.69993,-,9.21223,145.525,6.04994,6.15075,8.72736,9.72972,13.4616,8.99708,8.3104,22.3475
pipesworld-tankage-strips:1-p18.pddl,112.798,-,-,-,-,168.717,17.3993,11.8776,-,-,-,-
pipesworld-tankage-strips:1-p19.pddl,9.9481,-,18.4838,192.484,9.601,10.2607,14.0456,16.3397,49.5106,-,-,-
pipesworld-tankage-strips:1-p20.pddl,10.8619,-,25.6199,-,10.2033,10.5388,14.6703,16.155,44.1712,-,-,39.2473
pipesworld-tankage-strips:1-p22.pddl,2.67734,-,2.28603,234.116,4.44109,3.12959,3.14714,3.3828,3.45525,3.03157,3.19262,7.13751
pipesworld-tankage-strips:1-p23.pddl,6.14162,-,23.0518,-,16.8252,9.93916,5.72672,11.4837,62.3447,3.95592,4.84213,8.91873
pipesworld-tankage-strips:1-p24.pddl,4.9731,-,5.44975,-,5.04345,5.41818,6.723,7.17278,10.1537,139.494,-,114.377
pipesworld-tankage-strips:1-p25.pddl,12.6831,-,8.91039,-,12.7945,14.5353,18.6571,20.0634,66.9412,81.7045,62.1772,-
pipesworld-tankage-strips:1-p26.pddl,18.3885,-,48.6078,-,20.5227,18.5514,27.5938,21.9724,-,65.3537,73.8478,-
pipesworld-tankage-strips:1-p27.pddl,9.20107,-,49.1707,-,15.7954,10.3447,15.6224,14.4106,39.0137,22.1423,28.6965,59.0263
pipesworld-tankage-strips:1-p28.pddl,10.0242,-,125.871,-,9.18203,19.209,16.0811,15.4459,49.3072,16.2125,17.0329,35.557
pipesworld-tankage-strips:1-p29.pddl,10.414,-,9.90467,-,11.2912,11.3822,18.5031,20.1152,32.5957,35.031,49.4764,63.1965
pipesworld-tankage-strips:1-p30.pddl,13.2907,-,11.0884,-,12.0906,14.3074,19.6914,21.1408,49.6927,34.4,43.9983,-
pipesworld-tankage-strips:2-p49-net5-b30-g6-t50.pddl,46.6183,-,125.853,-,37.975,46.083,75.3641,65.4795,-,-,-,-
pipesworld-tankage-strips:2-p50-net5-b30-g8-t50.pddl,50.3119,-,-,-,40.5884,67.4099,74.9727,71.0705,-,-,-,-
psr-large-adl:0-p01-s29-n2-l5-f30.pddl,0.820995,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p02-s46-n3-l5-f50.pddl,0.924458,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p05-s71-n5-l3-f70.pddl,0.928583,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p06-s74-n5-l4-f50.pddl,1.31686,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p07-s81-n6-l2-f30.pddl,1.9193,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p08-s87-n6-l3-f70.pddl,1.13293,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p09-s90-n6-l4-f50.pddl,1.55498,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p10-s93-n6-l5-f30.pddl,3.97174,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p11-s100-n7-l3-f10.pddl,6.74587,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p12-s103-n7-l3-f70.pddl,1.30361,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p13-s106-n7-l4-f50.pddl,1.79737,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p14-s112-n8-l2-f10.pddl,4.58285,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p15-s114-n8-l2-f50.pddl,4.06189,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p16-s119-n8-l3-f70.pddl,2.58353,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p17-s129-n9-l2-f30.pddl,3.48179,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p18-s133-n9-l3-f30.pddl,4.56435,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p19-s144-n10-l2-f10.pddl,5.86757,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p20-s149-n10-l3-f30.pddl,5.2698,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p21-s160-n12-l2-f10.pddl,9.69932,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p22-s162-n12-l3-f10.pddl,10.967,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p23-s164-n15-l2-f10.pddl,51.8118,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p24-s166-n15-l3-f10.pddl,60.215,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p25-s168-n20-l2-f10.pddl,17.9883,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p26-s170-n20-l3-f10.pddl,103.039,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p27-s172-n25-l2-f10.pddl,184.363,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p28-s174-n25-l3-f10.pddl,149.364,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p29-s177-n30-l2-f30.pddl,171.333,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p30-s179-n30-l3-f30.pddl,185.704,-,-,-,-,-,-,-,-,-,-,-
psr-large-adl:0-p31-s181-n35-l2-f30.pddl,183.07,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p01-s17-n2-l2-f30.pddl,0.758568,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p03-s28-n2-l5-f10.pddl,0.893326,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p05-s34-n3-l2-f50.pddl,0.856418,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p06-s37-n3-l3-f30.pddl,0.898658,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p07-s38-n3-l3-f50.pddl,0.772749,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p08-s40-n3-l4-f10.pddl,0.983124,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p09-s42-n3-l4-f50.pddl,0.80373,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p10-s45-n3-l5-f30.pddl,0.987838,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p12-s50-n4-l2-f50.pddl,0.972366,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p14-s55-n4-l3-f70.pddl,0.885208,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p16-s60-n4-l5-f10.pddl,1.91772,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p18-s62-n4-l5-f50.pddl,1.27854,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p21-s72-n5-l4-f10.pddl,3.72349,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p23-s76-n5-l5-f10.pddl,2.29548,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p26-s85-n6-l3-f30.pddl,2.47542,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p27-s86-n6-l3-f50.pddl,2.27801,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p28-s88-n6-l4-f10.pddl,3.98678,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p29-s89-n6-l4-f30.pddl,7.00519,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p31-s92-n6-l5-f10.pddl,2.65761,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p34-s102-n7-l3-f50.pddl,2.90123,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p37-s108-n7-l5-f10.pddl,13.8449,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p38-s109-n7-l5-f30.pddl,5.42717,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p41-s116-n8-l3-f10.pddl,13.4324,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p42-s120-n8-l4-f10.pddl,12.0985,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p43-s123-n8-l4-f70.pddl,1.34893,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p44-s131-n9-l2-f70.pddl,2.04971,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p45-s132-n9-l3-f10.pddl,11.5227,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p46-s135-n9-l3-f70.pddl,1.50225,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p47-s139-n9-l4-f70.pddl,1.87909,-,-,-,-,-,-,-,-,-,-,-
psr-middle-adl:0-p50-s153-n10-l4-f30.pddl,5.86896,-,-,-,-,-,-,-,-,-,-,-
psr-small-strips:0-p01-s2-n1-l2-f50.pddl,0.621134,0.426568,0.340553,0.352648,0.466991,0.456573,0.476864,0.508126,0.37346,0.376853,0.44658,0.368482
psr-small-strips:0-p02-s5-n1-l3-f30.pddl,0.596295,0.316172,0.312643,0.892751,0.482597,0.69294,0.469496,0.674988,0.455633,0.401438,0.359757,0.358051
psr-small-strips:0-p04-s8-n1-l4-f10.pddl,0.87082,0.313696,0.376076,0.344812,0.497692,0.440144,0.557211,0.543239,0.387908,0.367944,0.407406,0.36445
psr-small-strips:0-p06-s10-n1-l4-f50.pddl,0.634698,0.319465,0.350092,0.351446,0.516752,0.648304,0.513455,0.56437,0.369469,0.367606,0.397679,0.411915
psr-small-strips:0-p07-s11-n1-l4-f70.pddl,0.658947,0.301604,0.363797,0.311854,0.486062,0.541384,0.459548,0.579575,0.406448,0.398011,0.35887,0.395633
psr-small-strips:0-p11-s18-n2-l2-f50.pddl,0.675901,0.287923,0.385831,0.410554,0.493391,0.471242,0.527862,0.580607,0.411648,0.346827,0.423907,0.380405
psr-small-strips:0-p12-s21-n2-l3-f30.pddl,0.720005,0.404217,0.331106,0.394996,0.662266,0.556671,0.551052,0.503249,0.360357,0.361066,0.372445,0.361732
psr-small-strips:0-p14-s23-n2-l3-f70.pddl,0.55689,0.319674,0.331579,0.301985,0.536968,0.56171,0.489771,0.577377,0.350911,0.460413,0.372222,0.386799
psr-small-strips:0-p16-s29-n2-l5-f30.pddl,0.660063,0.335508,0.444086,0.975011,0.588546,0.672409,0.584558,0.630151,1.38534,0.443523,-,-
psr-small-strips:0-p19-s33-n3-l2-f30.pddl,0.738297,0.395776,0.367737,0.443801,0.590538,0.621982,0.670991,0.690967,0.45327,0.754233,-,-
psr-small-strips:0-p22-s37-n3-l3-f30.pddl,0.789598,0.456827,0.385217,0.529156,0.682733,0.80533,0.689546,0.835811,1.25412,3.66633,0.430214,0.579424
psr-small-strips:0-p26-s41-n3-l4-f30.pddl,0.671637,0.303769,0.359282,0.362443,0.518665,0.691723,0.620048,0.573499,0.408529,0.378894,0.493858,0.362119
psr-small-strips:0-p28-s43-n3-l4-f70.pddl,0.672799,0.287638,0.352025,0.338859,0.470777,0.515241,0.574444,0.571245,0.380724,0.422371,0.388194,0.417646
psr-small-strips:0-p30-s46-n3-l5-f50.pddl,0.807633,0.312108,0.360456,0.389475,0.539055,0.760077,0.513439,0.639165,0.472272,0.487411,0.476471,0.589404
psr-small-strips:0-p31-s49-n4-l2-f30.pddl,1.1216,0.414592,0.407094,0.848312,0.872113,0.870239,1.19281,1.12293,0.725209,1.46036,-,-
psr-small-strips:0-p32-s50-n4-l2-f50.pddl,0.62744,0.255756,0.488949,0.44707,0.483071,0.650595,0.518732,0.577515,-,0.501938,0.48347,0.58049
psr-small-strips:0-p33-s51-n4-l2-f70.pddl,0.659563,0.268042,0.29528,0.418866,0.58192,0.687953,0.656989,0.661035,1.61669,0.398931,0.463612,-
psr-small-strips:0-p34-s55-n4-l3-f70.pddl,0.768582,0.319369,0.408579,0.352477,0.581567,0.545522,0.560494,0.635561,-,0.436669,0.377523,0.575802
psr-small-strips:0-p35-s57-n5-l2-f30.pddl,0.929256,0.345787,0.36859,0.529316,0.628296,1.06913,0.835181,0.804946,9.022,0.699322,-,-
psr-small-strips:0-p36-s65-n6-l2-f30.pddl,0.992674,0.321436,0.581109,0.715101,0.981045,1.00717,0.973325,1.10546,1.20308,20.6045,0.817618,-
psr-small-strips:0-p38-s78-n3-l3-f50.pddl,0.613097,0.348031,0.336568,0.381218,0.528615,0.525422,0.529905,0.605099,0.457394,0.426956,0.398714,0.393171
psr-small-strips:0-p40-s80-n3-l4-f10.pddl,1.33247,0.461521,0.477244,0.921105,1.24832,1.43266,1.47116,1.43966,15.0261,1.58703,0.967901,0.828252
psr-small-strips:0-p42-s82-n3-l4-f50.pddl,0.775474,0.345657,0.399949,0.377239,0.606954,0.566524,0.603479,0.595036,1.13169,0.495676,-,-
psr-small-strips:0-p43-s83-n3-l4-f70.pddl,0.573322,0.321832,0.561198,0.480318,0.464107,0.5927,0.582791,0.529779,0.350762,0.424427,0.366713,1.50901
psr-small-strips:0-p44-s89-n4-l2-f30.pddl,0.54214,0.354472,0.363511,0.457367,0.529448,0.571556,0.605604,0.681795,0.446817,0.394805,0.356022,0.385734
psr-small-strips:0-p45-s94-n4-l3-f50.pddl,0.730871,0.327119,0.326192,0.319493,0.546243,0.640213,0.50015,0.546879,0.374519,0.368646,0.423182,0.410154
psr-small-strips:0-p46-s97-n5-l2-f30.pddl,0.690852,0.318698,0.386158,0.865943,0.799542,0.745933,0.651315,0.778088,5.31146,0.377757,0.544755,-
psr-small-strips:0-p48-s101-n5-l3-f30.pddl,1.05847,0.40015,0.405874,0.740684,1.03361,0.813174,1.21086,1.1068,0.592777,0.852074,0.696612,1.50065
psr-small-strips:0-p49-s105-n6-l2-f30.pddl,1.22739,0.386986,0.49177,2.82111,1.38164,1.16726,1.15709,1.30233,-,3.46948,1.04474,12.2607
psr-small-strips:0-p50-s107-n6-l2-f70.pddl,0.795762,0.341694,0.431022,0.402961,0.561554,0.589624,0.540846,0.632298,0.46913,0.629908,0.539205,18.6095
rovers-strips:0-p13.pddl,0.840171,0.441232,0.493011,-,0.660231,0.749558,0.746045,0.682062,0.489754,0.45406,0.439328,0.502662
rovers-strips:0-p19.pddl,0.850037,0.5447,0.497198,27.8307,0.800129,0.877494,0.820171,0.752255,0.519296,0.459635,0.496285,0.524931
rovers-strips:0-p20.pddl,1.21218,0.794988,0.967451,-,0.960615,1.23019,1.11366,0.884549,0.675418,0.61304,0.614786,0.714098
rovers-strips:1-p11.pddl,0.876324,0.397489,0.416991,25.9096,0.672772,0.660053,0.833558,0.65599,0.531915,0.484696,0.524687,0.56008
rovers-strips:1-p14.pddl,0.90587,0.504562,0.473933,15.613,0.837591,0.863687,1.00182,0.829351,0.738526,0.656844,0.631283,0.819819
rovers-strips:1-p16.pddl,0.939273,0.582163,0.481952,40.8122,0.814442,0.971009,1.37126,0.792197,4.16833,9.95643,2.95941,0.995701
rovers-strips:1-p17.pddl,0.963318,0.665173,0.539814,81.803,1.25019,1.279,1.50865,0.975943,2.92804,7.86771,6.2096,0.88485
rovers-strips:1-p18.pddl,3.33851,1.49578,5.56452,46.2894,4.77589,4.71752,5.25438,5.0604,2.75657,2.25291,2.327,2.4186
rovers-strips:1-p19.pddl,3.52283,2.03379,6.91202,-,3.96091,3.98868,5.06129,5.00024,3.33441,2.65079,2.69867,2.67365
rovers-strips:1-p20.pddl,3.74849,2.6622,7.26179,72.1942,4.04979,4.29163,5.72455,5.39829,3.49247,2.87269,2.98378,2.94737
rovers-strips:1-p21.pddl,3.80141,1.88393,9.44929,36.8202,5.11307,4.24298,6.36489,5.49109,3.17359,3.00608,2.80546,3.19049
rovers-strips:1-p22.pddl,4.56538,1.46672,5.5401,6.20133,7.36345,5.83844,7.28795,6.92214,3.01408,3.11983,3.13054,3.04105
rovers-strips:1-p23.pddl,5.61176,3.81212,33.3899,-,9.70998,7.90031,9.35157,9.03622,6.23982,5.26947,5.40919,5.54374
rovers-strips:1-p24.pddl,7.89865,3.1146,15.8974,69.2887,13.3356,8.20477,10.7532,10.0732,5.47948,4.43065,4.56436,5.19859
rovers-strips:1-p25.pddl,0.993995,0.508279,0.43437,0.851985,0.79154,0.79154,0.85354,0.808873,0.703181,5.40923,6.4418,0.753674
rovers-strips:1-p27.pddl,0.901725,0.391233,0.499564,5.46209,0.868654,1.09135,1.13538,1.06931,1.13146,0.742728,0.824446,1.00108
rovers-strips:1-p28.pddl,1.02743,0.53497,0.65545,3.88278,1.04345,1.2768,1.19524,1.10227,0.939874,0.763567,0.7409,0.957766
rovers-strips:2-p18.pddl,0.951639,0.490548,0.518372,0.888157,1.13915,0.80208,1.09099,1.0504,0.854084,0.708364,0.678506,0.936013
rovers-strips:2-p22.pddl,1.94407,2.19637,0.818126,5.06241,1.88827,1.97374,2.58997,2.39444,2.27066,1.6043,1.58153,1.96384
rovers-strips:2-p24.pddl,2.10789,2.96701,0.999028,12.9823,2.016,2.18985,3.12709,2.60887,3.17063,2.08579,2.11305,4.10834
rovers-strips:2-p27.pddl,2.041,2.32238,0.834807,6.12241,1.89063,2.12883,2.52887,2.3595,3.3548,1.73368,1.83758,3.71305
rovers-strips:2-p31.pddl,4.36821,12.6929,1.92052,38.7542,3.73287,4.37857,6.11673,5.27769,6.53978,5.75515,5.78512,11.2441
rovers-strips:2-p33.pddl,6.7409,24.331,6.46661,-,7.34105,10.8894,12.36,9.82871,22.9494,16.6491,16.9697,34.6871
rovers-strips:2-p34.pddl,8.18836,32.5469,8.55032,99.5228,8.48027,10.4017,13.0996,12.3182,17.3897,10.9249,10.8764,21.7447
rovers-strips:2-p35.pddl,11.8822,44.5643,17.6123,-,14.3214,22.7894,17.2887,12.7887,46.1531,42.1281,41.891,106.39
rovers-strips:2-p36.pddl,9.52103,63.1749,12.6946,-,8.91347,13.0306,15.0825,12.9121,-,25.1134,24.646,40.7095
rovers-strips:2-p37.pddl,14.531,88.9029,31.1327,-,17.726,27.7124,33.0385,22.3955,78.8866,61.3152,56.9793,131.027
rovers-strips:2-p38.pddl,16.4447,116.917,30.6107,-,18.7554,30.411,40.6039,31.7346,67.9265,46.3714,46.8595,124.17
rovers-strips:2-p39.pddl,19.7585,136.11,29.1496,-,20.7367,29.7246,33.4931,23.932,54.4703,55.5159,57.4761,157.696
rovers-strips:2-p40.pddl,20.4299,156.984,48.8616,-,28.8237,61.7138,49.875,37.2322,97.1522,58.1855,60.5842,192.463
satellite-strips:0-p06.pddl,0.907657,0.522004,0.420281,291.799,0.654523,0.694128,0.693713,0.82065,0.483414,0.458954,0.44555,0.511663
satellite-strips:0-p10.pddl,1.03534,0.934486,0.568735,-,0.734849,0.703659,0.766937,0.734604,0.725229,0.556831,0.538532,0.605073
satellite-strips:0-p20.pddl,1.22869,2.38108,0.661837,-,1.03154,0.804188,1.07988,1.04879,0.687483,0.635035,0.62029,0.709301
satellite-strips:1-p07.pddl,9.63211,5.31367,18.6147,-,9.77289,10.0874,24.3455,24.2613,30.572,14.6698,14.3964,19.7141
satellite-strips:1-p08.pddl,13.7126,9.37365,34.939,-,14.2788,14.6,41.7218,29.5124,39.4563,29.4842,29.7486,-
satellite-strips:1-p09.pddl,18.9397,14.9519,57.9563,-,20.1921,20.6197,65.3599,45.9479,63.7249,45.5962,44.7547,-
satellite-strips:1-p10.pddl,27.7121,23.3351,93.475,-,26.8123,28.7804,69.8219,-,-,78.1898,76.6384,178.305
satellite-strips:1-p11.pddl,36.7339,36.1846,155.336,-,36.1213,37.7211,105.482,-,-,141.879,143.272,-
satellite-strips:1-p12.pddl,39.8959,53.3421,210.694,-,45.1329,46.4623,136.312,-,-,175.437,180.422,-
